,[Substrate]/µM,Reaction Rate
0,0.0,-0.16581275788479774
1,7.142857142857143,0.20697208903994335
2,14.285714285714286,0.36083708666628417
3,21.42857142857143,0.6631391637366717
4,28.571428571428573,0.7025119054795779
5,35.714285714285715,0.647687446480366
6,42.85714285714286,0.7773579288061397
7,50.0,0.9598219797404771
8,57.142857142857146,0.8819126201542774
9,64.28571428571429,1.0553910748826114
10,71.42857142857143,0.9442140407466029
11,78.57142857142857,0.9894289070799629
12,85.71428571428572,1.030209665733471
13,92.85714285714286,1.0463337382278164
14,100.0,1.1135251664965102
